"Teilnehmer","Startzeit","Endzeit","Quelle","Zu welcher Altersgruppe gehören Sie?","Welchem Geschlecht fühlen Sie sich zugehörig?","In welchem Bundesland wohnen Sie?","Wohnen Sie alleine oder mit anderen Personen zusammen?","Was ist Ihr höchster Bildungsgrad?","Wie lautet Ihr Beschäftigungsverhältnis?","Wählen Sie die Aussagen zu Recycling und Mülltrennung aus, die auf Sie zutreffen. (Ich habe nicht viel Zeit im Alltag, um mich mit Mülltrennung und Recycling auseinander zu setzen.)","Wählen Sie die Aussagen zu Recycling und Mülltrennung aus, die auf Sie zutreffen. (Mir fehlt die Motivation, mich intensiver mit dem Thema auseinander zu setzen.)","Wählen Sie die Aussagen zu Recycling und Mülltrennung aus, die auf Sie zutreffen. (Ich bin der Meinung, dass ich mich mit dem Thema gut genug auskenne und keine Unterstützung bei der Mülltrennung brauche.)","Wählen Sie die Aussagen zu Recycling und Mülltrennung aus, die auf Sie zutreffen. (Ich möchte mehr über das Thema erfahren, weiß aber nicht, wie oder wo ich mich informieren kann.)","Wählen Sie die Aussagen zu Recycling und Mülltrennung aus, die auf Sie zutreffen. (Die vorhandenen Informationen sind nicht sehr übersichtlich und es ist oft schwer, eine Antwort auf meine Frage zu finden.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Deutschland ist eines der EU-Länder mit dem niedrigsten Müllaufkommen.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Wenn zu viele Gegenstände in der falschen Mülltonne landen, kann es sein, dass der Müll nicht abgeholt wird.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Ca. 30% des Mülls besteht auf Fehlwürfen (Müll wird in der falschen Tonne entsorgt).)","Wählen Sie die Aussagen, die Sie für richtig halten. (Menschen sortieren den Müll besser und präziser als Maschinen.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Pro Tonne Recyclingplastik wird eine Tonne CO2 gespart.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Pro Tonne Recyclingplastik wird 100 Kilogramm CO2 gespart.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Der grüne Punkt hat keine Bedeutung mehr für die Mülltrennung.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Blaues und rotes Glas gehört in den Braunglascontainer.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Kunststoff-Verpackungen sollte man ineinanderstapeln, um Platz zu sparen.)","Wählen Sie die Aussagen, die Sie für richtig halten. (Leere Joghurtbecher oder Marmeladengläser müssen vor dem Wegwerfen gespült werden.)","Ich halte Mülltrennung für ein wichtiges Thema. (Eigene Kriterien) ","Ich fühle mich schlecht, wenn ich etwas in den Müll werfe ohne mir komplett sicher zu sein, dass es dort richtig ist. (Eigene Kriterien) ","Ich fühle mich gut, wenn ich Müll trenne, da ich etwas zu Umwelt und Nachhaltigkeit beitrage. (Eigene Kriterien) ","Ich fühle mich ausreichend informiert darüber, was in welcher Tonne entsorgt wird (Eigene Kriterien) ","Ich bin oft unsicher, in welchen Müll bestimmte Gegenstände gehören. (Eigene Kriterien) ","Ich habe genug Ressourcen, um mich über Mülltrennung/Recycling zu informieren, falls etwas unklar ist (Eigene Kriterien) ","Wenn ich unsicher bin, in welchen Müll etwas gehört, dann... (Entsorge ich es einfach im Restmüll)","Wenn ich unsicher bin, in welchen Müll etwas gehört, dann... (Frage ich jemanden in meinem Umfeld)","Wenn ich unsicher bin, in welchen Müll etwas gehört, dann... (Recherchiere ich online)","Wenn ich unsicher bin, in welchen Müll etwas gehört, dann... (Sonstiges)","Ich habe schon von der Initiative  ""Mülltrennung wirkt"" der dualen Systeme gehört (www.muelltrennung-wirkt.de).","Ich weiß, was eine Wertstofftonne ist.","Bei uns wird eine Wertstofftonne verwendet.","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Bananenschale) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Wurstverpackung) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Verpackungskarton der Onlinebestellung) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Eierkarton) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Staub und Dreck) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Tetrapak) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (normaler Kassenzettel (weiß)) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (blauer Kassenzettel) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Briefumschlag mit Fenster) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (normale Glühbirne) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (LED Lampe) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (manuelle Zahnbürste) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (elektrische Zahnbürste) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Papierhandtücher (Zewa) oder Servietten) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Pizzakarton) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Keramik) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Spiegelglas) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Batterien) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Alufolie) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Styropor) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Teebeutel) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Kaffeefilter) (Eigene Kriterien) ","In welcher Tonne würde Sie die folgenden Gegenstände entsorgen? (Windeln) (Eigene Kriterien) ","Gibt es sonst noch etwas zum Them Recycling und Mültrennung, dass Sie erwähnen möchten? (z.B. Gegenstände, bei denen Sie sich unsicher sind, wie diese entsort werden sollen, hilfreiche Informationsseiten, Anregungen)"
"49","08.06.2022 12:04:52","08.06.2022 12:10:53","Direkter Link","30-39","weiblich","Berlin","mit (Ehe)Partner*in","Master","Angestellte*r (Vollzeit)","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","trifft eher zu","trifft nicht zu","trifft eher nicht zu","trifft eher zu","trifft eher nicht zu","trifft eher zu","0","0","1","0","Nein","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Papiertonne (blau)","Wertstofftonne","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","übersprungen"
"50","08.06.2022 12:05:25","08.06.2022 12:11:08","Direkter Link","30-39","männlich","Baden-Württemberg","mit (Ehe)Partner*in und Kind/Kinder","Realschulabschluss","Angestellte*r (Vollzeit)","0","0","1","0","0","0","0","1","0","0","1","0","1","0","1","trifft zu","trifft eher zu","trifft zu","trifft zu","trifft nicht zu","trifft zu","1","0","1","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"51","08.06.2022 12:05:44","08.06.2022 12:11:07","Direkter Link","50-59","männlich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Hochschulreife","Angestellte*r (Vollzeit)","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","trifft zu","trifft nicht zu","trifft zu","trifft zu","trifft nicht zu","trifft nicht zu","0","0","1","0","Ja","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Restmüll","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"52","08.06.2022 12:05:26","08.06.2022 12:11:23","Direkter Link","40-49","weiblich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Hochschulreife","Angestellte*r (Teilzeit)","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","trifft zu","trifft eher zu","trifft zu","trifft zu","trifft eher nicht zu","trifft eher zu","1","0","0","0","Nein","Ja","Nein","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Papiertonne (blau)","Restmüll","Wertstofftonne","Wertstofftonne","Gelbe Tonne","Wertstofftonne","Restmüll","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"53","08.06.2022 12:06:14","08.06.2022 12:11:36","Direkter Link","20-29","weiblich","Sachsen","mit (Ehe)Partner*in","Master","Angestellte*r (Vollzeit)","0","1","0","0","1","0","1","1","0","0","0","0","0","1","1","trifft eher zu","trifft zu","trifft eher nicht zu","trifft eher nicht zu","trifft zu","trifft eher zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Restmüll","Restmüll","Gelbe Tonne","Papiertonne (blau)","Gelbe Tonne","Gelbe Tonne","Glasabfall","Glasabfall","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Restmüll","Restmüll","Restmüll","übersprungen"
"54","08.06.2022 12:04:56","08.06.2022 12:11:39","Direkter Link","40-49","männlich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Diplom","Angestellte*r (Vollzeit)","1","1","0","0","0","0","1","0","0","0","1","1","1","1","0","trifft eher zu","trifft eher zu","trifft zu","trifft eher zu","trifft eher nicht zu","trifft eher nicht zu","1","0","0","0","Nein","Nein","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Glasabfall","Glasabfall","Wertstofftonne","Wertstofftonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Glasabfall","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Wertstofftonne","Restmüll","Biomüll","Biomüll","Restmüll","übersprungen"
"55","08.06.2022 12:06:20","08.06.2022 12:11:43","Direkter Link","20-29","männlich","Hamburg","allein","Master","Angestellte*r (Vollzeit)","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","trifft eher nicht zu","trifft nicht zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","trifft nicht zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Restmüll","Papiertonne (blau)","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","übersprungen"
"56","08.06.2022 12:04:33","08.06.2022 12:11:50","Direkter Link","30-39","männlich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Master","Angestellte*r (Teilzeit)","1","1","1","0","0","0","1","1","0","0","1","1","1","0","1","trifft zu","trifft nicht zu","trifft eher nicht zu","trifft eher zu","trifft eher nicht zu","trifft zu","1","0","0","0","Nein","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Wertstofftonne","Wertstofftonne","Biomüll","Biomüll","Restmüll","übersprungen"
"57","08.06.2022 12:05:22","08.06.2022 12:11:52","Direkter Link","30-39","männlich","Berlin","mit (Ehe)Partner*in","Master","Angestellte*r (Vollzeit)","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","trifft eher zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","trifft eher zu","trifft eher zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Papiertonne (blau)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Glasabfall","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Wertstofftonne","Gelbe Tonne","Restmüll","Restmüll","Restmüll","übersprungen"
"58","08.06.2022 12:06:09","08.06.2022 12:11:52","Direkter Link","40-49","männlich","Sachsen","allein","Anderer","Angestellte*r (Teilzeit)","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","trifft zu","trifft eher nicht zu","trifft zu","trifft zu","trifft eher nicht zu","trifft zu","1","0","0","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"59","08.06.2022 12:05:55","08.06.2022 12:11:55","Direkter Link","30-39","männlich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Master","Angestellte*r (Teilzeit)","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","trifft eher zu","trifft nicht zu","trifft eher zu","trifft eher nicht zu","trifft zu","trifft eher zu","1","0","0","0","Nein","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Gelbe Tonne","Gelbe Tonne","Gelbe Tonne","Gelbe Tonne","Restmüll","Papiertonne (blau)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Biomüll","Biomüll","Restmüll","Zu kompliziert allgemein und zu föderalistisch umgesetzt.  "
"60","08.06.2022 12:06:07","08.06.2022 12:12:29","Direkter Link","20-29","weiblich","Hessen","mit (Ehe)Partner*in","Master","Angestellte*r (Vollzeit)","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","trifft eher zu","trifft eher zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","trifft zu","0","1","1","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Biomüll","Biomüll","Restmüll","übersprungen"
"61","08.06.2022 12:04:55","08.06.2022 12:12:41","Direkter Link","20-29","weiblich","Berlin","mit (Ehe)Partner*in","Bachelor","Angestellte*r (Vollzeit)","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","trifft eher zu","trifft zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","trifft eher nicht zu","1","0","0","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Restmüll","Papiertonne (blau)","Wertstofftonne","Wertstofftonne","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Restmüll","Biomüll","Biomüll","Restmüll","Ich habe erst spät gelernt, dass beispielsweise Alufolien-Deckel von Joghurtbechern abgetrennt werden sollten, auch wenn beides in die gleiche Tonne kommt"
"62","08.06.2022 12:07:15","08.06.2022 12:13:09","Direkter Link","50-59","männlich","Hessen","allein","Diplom","Angestellte*r (Vollzeit)","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","trifft zu","trifft zu","trifft zu","trifft zu","trifft eher nicht zu","trifft zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Restmüll","Restmüll","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Restmüll","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Papiertonne (blau)","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Metall kann man leider nicht überall getrennt loswerden"
"63","08.06.2022 12:06:31","08.06.2022 12:13:13","Direkter Link","20-29","weiblich","Thüringen","in einer WG","Bachelor","Angestellte*r (Vollzeit)","0","1","0","0","0","0","1","1","0","1","1","0","0","0","0","trifft zu","trifft zu","trifft zu","trifft eher zu","trifft eher zu","trifft eher zu","1","0","1","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Papiertonne (blau)","Gelbe Tonne","Wertstofftonne","Wertstofftonne","Gelbe Tonne","Wertstofftonne","Restmüll","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Papiertonne (blau)","Biomüll","Biomüll","Restmüll","übersprungen"
"64","08.06.2022 12:07:25","08.06.2022 12:13:26","Direkter Link","30-39","männlich","Berlin","mit (Ehe)Partner*in und Kind/Kinder","Bachelor","Angestellte*r (Vollzeit)","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","trifft zu","trifft eher zu","trifft zu","trifft eher zu","trifft eher nicht zu","trifft eher zu","1","1","1","0","Nein","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Biomüll","Biomüll","Biomüll","übersprungen"
"65","08.06.2022 12:06:28","08.06.2022 12:13:27","Direkter Link","30-39","männlich","Sachsen","mit (Ehe)Partner*in","Realschulabschluss","Angestellte*r (Vollzeit)","0","0","0","0","1","0","1","1","0","0","0","0","0","1","1","trifft eher zu","trifft zu","trifft eher nicht zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","0","1","1","0","Nein","Ja","Nein","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"66","08.06.2022 12:06:50","08.06.2022 12:13:37","Direkter Link","30-39","weiblich","Brandenburg","allein","Bachelor","Student*in","0","0","1","0","0","0","0","1","1","0","1","1","1","0","1","trifft eher zu","trifft eher nicht zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","trifft zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Wertstofftonne","Wertstofftonne","Restmüll","Wertstofftonne","Restmüll","Papiertonne (blau)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Gelbe Tonne","Restmüll","Biomüll","Restmüll","übersprungen"
"67","08.06.2022 12:07:12","08.06.2022 12:13:39","Direkter Link","20-29","männlich","Nordrhein-Westfalen","mit (Ehe)Partner*in","Bachelor","Selbstständig","0","0","1","0","1","0","1","1","0","0","0","1","1","0","1","trifft eher zu","trifft eher nicht zu","trifft nicht zu","trifft eher zu","trifft eher nicht zu","trifft nicht zu","1","1","1","0","Nein","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Papiertonne (blau)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Biomüll","Biomüll","Restmüll","übersprungen"
"68","08.06.2022 12:08:08","08.06.2022 12:14:03","Direkter Link","20-29","männlich","Berlin","in einer WG","Bachelor","Angestellte*r (Vollzeit)","0","0","0","1","1","0","1","1","0","0","0","0","1","1","1","trifft zu","trifft zu","trifft zu","trifft eher zu","trifft eher zu","trifft eher nicht zu","0","0","1","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Papiertonne (blau)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Glasabfall","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Restmüll","Restmüll","Restmüll","Restmüll","übersprungen"
"69","08.06.2022 12:05:33","08.06.2022 12:15:01","Direkter Link","40-49","männlich","Berlin","mit (Ehe)Partner*in","Diplom","Angestellte*r (Vollzeit)","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","trifft zu","trifft nicht zu","trifft nicht zu","trifft zu","trifft nicht zu","trifft eher nicht zu","1","0","0","1","Ja","Ja","Nein","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","es ist ein riesengroßer fake um kommunal das eu wettbewerbsrecht aushebeln zu können und weiterhin kommunale monopole betreiben zu können.

maschinelle mülltrennung ist seit vielen jahren problemlos möglich. mülltrennung ist in vielen fällen kontraproduktiv und sogar umweltschädlich. "
"70","08.06.2022 12:05:47","08.06.2022 12:15:07","Direkter Link","20-29","männlich","Nordrhein-Westfalen","mit (Ehe)Partner*in","Bachelor","Angestellte*r (Vollzeit)","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","trifft eher nicht zu","trifft zu","trifft zu","trifft eher zu","trifft eher nicht zu","trifft zu","1","0","0","0","Nein","Nein","Ich weiß es nicht","Biomüll","Gelbe Tonne","Papiertonne (blau)","Gelbe Tonne","Restmüll","Gelbe Tonne","Papiertonne (blau)","Gelbe Tonne","Gelbe Tonne","Restmüll","Restmüll","Gelbe Tonne","Restmüll","Biomüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Restmüll","Biomüll","Biomüll","Restmüll","übersprungen"
"71","08.06.2022 12:09:35","08.06.2022 12:15:13","Direkter Link","40-49","männlich","Berlin","mit (Ehe)Partner*in","Diplom","Angestellte*r (Vollzeit)","0","0","1","0","0","0","1","1","0","0","1","1","1","0","0","trifft zu","trifft eher zu","trifft zu","trifft eher zu","trifft eher nicht zu","trifft zu","0","0","1","0","Ja","Ja","Ja","Biomüll","Gelbe Tonne","Papiertonne (blau)","Papiertonne (blau)","Restmüll","Gelbe Tonne","Restmüll","Restmüll","Papiertonne (blau)","Wertstofftonne","Wertstofftonne","Gelbe Tonne","Wertstofftonne","Restmüll","Restmüll","Restmüll","Glasabfall","Sonstiges (Sperrmüll, Recyclinghof, Annahmestellen etc.)","Gelbe Tonne","Gelbe Tonne","Restmüll","Biomüll","Restmüll","übersprungen"
